Date,Deviations
24.09.2017,-142.25
24.09.2017,-117
24.09.2017,-109.25
24.09.2017,112
24.09.2017,-17.5
24.09.2017,-136.25
24.09.2017,-47
24.09.2017,-75.75
24.09.2017,-72.5
24.09.2017,-132.25
24.09.2017,-166.25
24.09.2017,-225
24.09.2017,-208.25
24.09.2017,-118.75
24.09.2017,-229
24.09.2017,-210.25
24.09.2017,-235.25
24.09.2017,-241.25
24.09.2017,-138
24.09.2017,-140
24.09.2017,-72.25
24.09.2017,11.5
24.09.2017,3.25
24.09.2017,156.25
24.09.2017,277.5
24.09.2017,302.5
24.09.2017,251.75
24.09.2017,376.5
24.09.2017,266.75
24.09.2017,149.75
24.09.2017,173.75
24.09.2017,231.25
24.09.2017,235.75
24.09.2017,231.25
24.09.2017,358
24.09.2017,457.25
24.09.2017,224.5
24.09.2017,155
24.09.2017,247.5
24.09.2017,165.25
24.09.2017,267.75
24.09.2017,229.75
24.09.2017,196.75
24.09.2017,27.25
24.09.2017,167
24.09.2017,170.75
24.09.2017,223.25
24.09.2017,266
24.09.2017,339.25
24.09.2017,361.75
24.09.2017,310.5
24.09.2017,351
25.09.2017,423.5
25.09.2017,413.5
25.09.2017,439.5
25.09.2017,492.75
25.09.2017,461.5
25.09.2017,526.25
25.09.2017,552
25.09.2017,533.5
25.09.2017,462.75
25.09.2017,472.25
25.09.2017,434
25.09.2017,433.5
25.09.2017,383.5
25.09.2017,511.5
25.09.2017,526
25.09.2017,486.25
25.09.2017,502
25.09.2017,497.5
25.09.2017,538.75
25.09.2017,457.25
25.09.2017,477.75
25.09.2017,570.75
25.09.2017,579
25.09.2017,547.25
25.09.2017,436.25
25.09.2017,485
25.09.2017,191
25.09.2017,394.75
25.09.2017,262.75
25.09.2017,214
25.09.2017,156.5
25.09.2017,149.5
25.09.2017,291.5
25.09.2017,283.5
25.09.2017,295.75
25.09.2017,227.75
25.09.2017,200.25
25.09.2017,176
25.09.2017,167
25.09.2017,147.5
25.09.2017,81
25.09.2017,101.25
25.09.2017,168
25.09.2017,144.5
25.09.2017,127.75
25.09.2017,219.25
25.09.2017,178.5
25.09.2017,155.5
25.09.2017,331.75
25.09.2017,525.25
25.09.2017,423
25.09.2017,586.25
25.09.2017,362.5
25.09.2017,613.75
25.09.2017,559.75
25.09.2017,582.75
25.09.2017,572.5
25.09.2017,642
25.09.2017,733.75
25.09.2017,623.25
25.09.2017,613.5
25.09.2017,499.25
25.09.2017,585.5
25.09.2017,491.5
25.09.2017,704.75
25.09.2017,766
25.09.2017,826.25
25.09.2017,522
25.09.2017,459
25.09.2017,461
25.09.2017,615
25.09.2017,400.75
25.09.2017,440.5
25.09.2017,543.25
25.09.2017,399.75
25.09.2017,333
25.09.2017,615.75
25.09.2017,778
25.09.2017,817.5
25.09.2017,670.5
25.09.2017,471.25
25.09.2017,490.75
25.09.2017,401.25
25.09.2017,466.5
25.09.2017,356.75
25.09.2017,350
25.09.2017,245.25
25.09.2017,526.5
25.09.2017,588
25.09.2017,546.75
25.09.2017,594
25.09.2017,511.25
25.09.2017,404.5
25.09.2017,331
25.09.2017,334.25
25.09.2017,353.25
26.09.2017,400.75
26.09.2017,275.25
26.09.2017,328
26.09.2017,312.5
26.09.2017,364.75
26.09.2017,408.5
26.09.2017,390.25
26.09.2017,404.5
26.09.2017,277.25
26.09.2017,343
26.09.2017,250.25
26.09.2017,282.5
26.09.2017,339.25
26.09.2017,317
26.09.2017,317.5
26.09.2017,327.5
26.09.2017,341
26.09.2017,345.75
26.09.2017,334
26.09.2017,322
26.09.2017,351
26.09.2017,346.5
26.09.2017,297.25
26.09.2017,318.5
26.09.2017,285.75
26.09.2017,314
26.09.2017,324
26.09.2017,273.75
26.09.2017,217.25
26.09.2017,186
26.09.2017,72.75
26.09.2017,70.25
26.09.2017,99
26.09.2017,-23.25
26.09.2017,8.5
26.09.2017,39.5
26.09.2017,91.75
26.09.2017,167.5
26.09.2017,93.25
26.09.2017,24.75
26.09.2017,33.75
26.09.2017,58.5
26.09.2017,150.75
26.09.2017,108.75
26.09.2017,164.25
26.09.2017,119.5
26.09.2017,120.5
26.09.2017,237.5
26.09.2017,99.75
26.09.2017,121.75
26.09.2017,206.75
26.09.2017,248.5
26.09.2017,311.75
26.09.2017,436
26.09.2017,420.5
26.09.2017,397.75
26.09.2017,383.25
26.09.2017,472.75
26.09.2017,376
26.09.2017,259
26.09.2017,363.75
26.09.2017,285.5
26.09.2017,331.75
26.09.2017,243.5
26.09.2017,243.25
26.09.2017,110.25
26.09.2017,189.5
26.09.2017,216.25
26.09.2017,98.25
26.09.2017,162.5
26.09.2017,59.5
26.09.2017,-41
26.09.2017,-57
26.09.2017,95.75
26.09.2017,91.5
26.09.2017,174.5
26.09.2017,287.25
26.09.2017,406.5
26.09.2017,627.75
26.09.2017,524
26.09.2017,392
26.09.2017,294.5
26.09.2017,254.25
26.09.2017,275.5
26.09.2017,368.25
26.09.2017,293.75
26.09.2017,318.75
26.09.2017,383.75
26.09.2017,432.25
26.09.2017,309.75
26.09.2017,341.5
26.09.2017,410
26.09.2017,350.5
26.09.2017,303.25
26.09.2017,266.5
26.09.2017,232.25
27.09.2017,227.5
27.09.2017,215.25
27.09.2017,149
27.09.2017,130.75
27.09.2017,97.75
27.09.2017,193.75
27.09.2017,166
27.09.2017,197
27.09.2017,250.5
27.09.2017,249.5
27.09.2017,234.25
27.09.2017,265.75
27.09.2017,259.75
27.09.2017,321.25
27.09.2017,353
27.09.2017,359
27.09.2017,369.25
27.09.2017,367.5
27.09.2017,377.5
27.09.2017,383.5
27.09.2017,336.75
27.09.2017,445.5
27.09.2017,453.25
27.09.2017,412.75
27.09.2017,382.5
27.09.2017,424.5
27.09.2017,525.5
27.09.2017,584.75
27.09.2017,377.75
27.09.2017,327.5
27.09.2017,223.75
27.09.2017,238.25
27.09.2017,198.25
27.09.2017,226
27.09.2017,239
27.09.2017,337.5
27.09.2017,308.25
27.09.2017,238.5
27.09.2017,334
27.09.2017,448.5
27.09.2017,527.5
27.09.2017,321.75
27.09.2017,392
27.09.2017,437.5
27.09.2017,393.75
27.09.2017,385.5
27.09.2017,335.5
27.09.2017,506.25
27.09.2017,353.75
27.09.2017,143
27.09.2017,138.25
27.09.2017,262.5
27.09.2017,416
27.09.2017,370.75
27.09.2017,456.25
27.09.2017,431.75
27.09.2017,610.5
27.09.2017,647.25
27.09.2017,614.75
27.09.2017,357.5
27.09.2017,462.5
27.09.2017,471.75
27.09.2017,505
27.09.2017,265
27.09.2017,297
27.09.2017,226.5
27.09.2017,255
27.09.2017,330
27.09.2017,268.5
27.09.2017,419
27.09.2017,341.75
27.09.2017,382.75
27.09.2017,298.5
27.09.2017,318
27.09.2017,334
27.09.2017,419.75
27.09.2017,440
27.09.2017,533.75
27.09.2017,618
27.09.2017,628.25
27.09.2017,560.75
27.09.2017,500.5
27.09.2017,496.5
27.09.2017,435.75
27.09.2017,346
27.09.2017,376.25
27.09.2017,425.25
27.09.2017,332.75
27.09.2017,334.5
27.09.2017,351.25
27.09.2017,272.25
27.09.2017,322.5
27.09.2017,311.75
27.09.2017,389
27.09.2017,382.75
27.09.2017,289.75
28.09.2017,222
28.09.2017,175.5
28.09.2017,169.25
28.09.2017,177
28.09.2017,181
28.09.2017,226.5
28.09.2017,270.25
28.09.2017,269
28.09.2017,215.5
28.09.2017,225
28.09.2017,253
28.09.2017,243.5
28.09.2017,243.5
28.09.2017,232.5
28.09.2017,298
28.09.2017,299.25
28.09.2017,315.25
28.09.2017,282
28.09.2017,288.5
28.09.2017,241
28.09.2017,307
28.09.2017,359.5
28.09.2017,339.25
28.09.2017,423.5
28.09.2017,289.75
28.09.2017,236.25
28.09.2017,307.5
28.09.2017,269.75
28.09.2017,321.25
28.09.2017,232
28.09.2017,200.5
28.09.2017,209.75
28.09.2017,172.75
28.09.2017,166.75
28.09.2017,155
28.09.2017,226.25
28.09.2017,217.75
28.09.2017,111
28.09.2017,130.25
28.09.2017,225
28.09.2017,176.75
28.09.2017,148.75
28.09.2017,132.25
28.09.2017,136.25
28.09.2017,113.25
28.09.2017,161.25
28.09.2017,203.75
28.09.2017,356.75
28.09.2017,233
28.09.2017,223.75
28.09.2017,125.5
28.09.2017,145
28.09.2017,283.75
28.09.2017,122.5
28.09.2017,211.5
28.09.2017,308.75
28.09.2017,498
28.09.2017,541
28.09.2017,543.25
28.09.2017,333.25
28.09.2017,374.75
28.09.2017,403.25
28.09.2017,417
28.09.2017,412.5
28.09.2017,416.5
28.09.2017,258.25
28.09.2017,323
28.09.2017,400
28.09.2017,405.25
28.09.2017,470.75
28.09.2017,507.25
28.09.2017,475.5
28.09.2017,503.25
28.09.2017,381.75
28.09.2017,361.25
28.09.2017,407
28.09.2017,480.25
28.09.2017,574.75
28.09.2017,636
28.09.2017,508.25
28.09.2017,421
28.09.2017,422.75
28.09.2017,491.75
28.09.2017,420.5
28.09.2017,350.5
28.09.2017,232.25
28.09.2017,180.25
28.09.2017,211.25
28.09.2017,266.75
28.09.2017,290.25
28.09.2017,264.5
28.09.2017,342
28.09.2017,342.25
28.09.2017,318.75
28.09.2017,324.25
28.09.2017,363.5
29.09.2017,433.5
29.09.2017,443.75
29.09.2017,382
29.09.2017,466.75
29.09.2017,483
29.09.2017,546.5
29.09.2017,486.25
29.09.2017,502.5
29.09.2017,422.5
29.09.2017,445.5
29.09.2017,448.5
29.09.2017,452.5
29.09.2017,444.75
29.09.2017,492
29.09.2017,492.75
29.09.2017,459.5
29.09.2017,386.25
29.09.2017,401.5
29.09.2017,394.25
29.09.2017,410
29.09.2017,450.75
29.09.2017,506
29.09.2017,558.75
29.09.2017,596.25
29.09.2017,669.25
29.09.2017,702
29.09.2017,657
29.09.2017,595
29.09.2017,658.75
29.09.2017,583.25
29.09.2017,285.75
29.09.2017,365.75
29.09.2017,357.5
29.09.2017,316.75
29.09.2017,372.5
29.09.2017,353.25
29.09.2017,318.5
29.09.2017,241.25
29.09.2017,179
29.09.2017,122.5
29.09.2017,61
29.09.2017,-27.25
29.09.2017,-17.5
29.09.2017,-61.75
29.09.2017,-22.5
29.09.2017,-94.75
29.09.2017,-48.5
29.09.2017,171.25
29.09.2017,-63.75
29.09.2017,-26.5
29.09.2017,70.5
29.09.2017,13.75
29.09.2017,50.25
29.09.2017,128.25
29.09.2017,114
29.09.2017,234.25
29.09.2017,273.75
29.09.2017,233.75
29.09.2017,299.75
29.09.2017,143
29.09.2017,250
29.09.2017,381.25
29.09.2017,403.25
29.09.2017,336.25
29.09.2017,440.5
29.09.2017,321.5
29.09.2017,281.5
29.09.2017,322.25
29.09.2017,287.75
29.09.2017,498.25
29.09.2017,313.5
29.09.2017,200
29.09.2017,261.25
29.09.2017,289.25
29.09.2017,65.25
29.09.2017,119
29.09.2017,63.75
29.09.2017,238.5
29.09.2017,245.75
29.09.2017,349.5
29.09.2017,386
29.09.2017,471
29.09.2017,492.25
29.09.2017,488.25
29.09.2017,450
29.09.2017,457
29.09.2017,392
29.09.2017,514.25
29.09.2017,512.75
29.09.2017,420
29.09.2017,388.5
29.09.2017,477.25
29.09.2017,499
29.09.2017,260.5
29.09.2017,277.75
29.09.2017,326.25
30.09.2017,151
30.09.2017,136.25
30.09.2017,142.5
30.09.2017,213.75
30.09.2017,245
30.09.2017,270.75
30.09.2017,257
30.09.2017,195.75
30.09.2017,188.5
30.09.2017,212.25
30.09.2017,172.25
30.09.2017,206
30.09.2017,141.25
30.09.2017,159.25
30.09.2017,110.25
30.09.2017,103
30.09.2017,120
30.09.2017,40.75
30.09.2017,70.25
30.09.2017,94
30.09.2017,89
30.09.2017,74
30.09.2017,44.75
30.09.2017,13.25
30.09.2017,90.5
30.09.2017,12.25
30.09.2017,106.25
30.09.2017,127.75
30.09.2017,312
30.09.2017,213.25
30.09.2017,67
30.09.2017,120.5
30.09.2017,137
30.09.2017,120.5
30.09.2017,124.25
30.09.2017,133.5
30.09.2017,132.25
30.09.2017,52
30.09.2017,119.5
30.09.2017,14.25
30.09.2017,-42
30.09.2017,16.25
30.09.2017,-94.75
30.09.2017,-168.5
30.09.2017,-168.25
30.09.2017,-92.75
30.09.2017,-213
30.09.2017,-28.5
30.09.2017,-123
30.09.2017,-112.75
30.09.2017,-93
30.09.2017,-73.75
30.09.2017,20.75
30.09.2017,-87.75
30.09.2017,-110.5
30.09.2017,-51.25
30.09.2017,5.75
30.09.2017,37
30.09.2017,114.75
30.09.2017,120.75
30.09.2017,-11.75
30.09.2017,126.75
30.09.2017,231.25
30.09.2017,222.75
30.09.2017,222.25
30.09.2017,96.25
30.09.2017,88.5
30.09.2017,263.75
30.09.2017,196.5
30.09.2017,219.25
30.09.2017,141.75
30.09.2017,273.25
30.09.2017,337
30.09.2017,272.75
30.09.2017,514.25
30.09.2017,337
30.09.2017,463.5
30.09.2017,437.25
30.09.2017,428.5
30.09.2017,413
30.09.2017,288.5
30.09.2017,166.5
30.09.2017,182.5
30.09.2017,74.25
30.09.2017,164.5
30.09.2017,95.25
30.09.2017,54.5
30.09.2017,21.75
30.09.2017,9.5
30.09.2017,-140.25
30.09.2017,-222.5
30.09.2017,-209.5
30.09.2017,-162.25
30.09.2017,-200.25
30.09.2017,-161
30.09.2017,-29
01.10.2017,266.5
01.10.2017,224.5
01.10.2017,212.75
01.10.2017,188.75
01.10.2017,256.5
01.10.2017,213.25
01.10.2017,180.75
01.10.2017,216.75
01.10.2017,233.75
01.10.2017,188
01.10.2017,149
01.10.2017,130.5
01.10.2017,75.5
01.10.2017,24
01.10.2017,-4.75
01.10.2017,30
01.10.2017,-110.75
01.10.2017,-182.5
01.10.2017,-115.75
01.10.2017,-129.5
01.10.2017,-182.25
01.10.2017,-106.25
01.10.2017,-145
01.10.2017,-180.25
01.10.2017,-159.25
01.10.2017,-163.5
01.10.2017,-94.75
01.10.2017,2.25
01.10.2017,42.75
01.10.2017,-117
01.10.2017,-309.25
01.10.2017,-401.5
01.10.2017,-337.75
01.10.2017,-334.25
01.10.2017,-298.5
01.10.2017,-362.75
01.10.2017,-463.25
01.10.2017,-442.5
01.10.2017,-445.75
01.10.2017,-466.25
01.10.2017,-407.75
01.10.2017,-450.75
01.10.2017,-506.75
01.10.2017,-467.5
01.10.2017,-574
01.10.2017,-561.75
01.10.2017,-650.75
01.10.2017,-575.5
01.10.2017,-641.5
01.10.2017,-687
01.10.2017,-713.75
01.10.2017,-741.75
01.10.2017,-692.5
01.10.2017,-814.25
01.10.2017,-797.5
01.10.2017,-652.75
01.10.2017,-698.5
01.10.2017,-545.5
01.10.2017,-581.5
01.10.2017,-621.25
01.10.2017,-750
01.10.2017,-660.25
01.10.2017,-597
01.10.2017,-688.5
01.10.2017,-602.75
01.10.2017,-625.25
01.10.2017,-572.75
01.10.2017,-471
01.10.2017,-449
01.10.2017,-396
01.10.2017,-358.75
01.10.2017,-363.75
01.10.2017,-360.75
01.10.2017,-448.5
01.10.2017,-515
01.10.2017,-464
01.10.2017,-284.75
01.10.2017,-214.75
01.10.2017,-305.5
01.10.2017,-183.25
01.10.2017,-180.25
01.10.2017,-254.5
01.10.2017,-66.25
01.10.2017,-111.5
01.10.2017,87.5
01.10.2017,28.5
01.10.2017,22.25
01.10.2017,10.25
01.10.2017,130
01.10.2017,-0.25
01.10.2017,78
01.10.2017,96
01.10.2017,144.75
01.10.2017,117.25
01.10.2017,156.5
01.10.2017,211
02.10.2017,-20.5
02.10.2017,-11.5
02.10.2017,-4.5
02.10.2017,-45
02.10.2017,41.75
02.10.2017,23.5
02.10.2017,-35.5
02.10.2017,-37.75
02.10.2017,48.5
02.10.2017,51
02.10.2017,39.5
02.10.2017,19.5
02.10.2017,-60.75
02.10.2017,-50
02.10.2017,8
02.10.2017,18.5
02.10.2017,0
02.10.2017,-54.25
02.10.2017,-25.25
02.10.2017,87.5
02.10.2017,106.5
02.10.2017,276.5
02.10.2017,136.5
02.10.2017,115.75
02.10.2017,-60
02.10.2017,61.75
02.10.2017,-20.5
02.10.2017,-136
02.10.2017,-350.75
02.10.2017,-423.5
02.10.2017,-510.5
02.10.2017,-618
02.10.2017,-659.75
02.10.2017,-540
02.10.2017,-405.75
02.10.2017,-61
02.10.2017,97.5
02.10.2017,36.75
02.10.2017,71.5
02.10.2017,57.5
02.10.2017,-6.25
02.10.2017,-128.5
02.10.2017,49.5
02.10.2017,88
02.10.2017,101.5
02.10.2017,89.5
02.10.2017,101.25
02.10.2017,104
02.10.2017,345.75
02.10.2017,376.25
02.10.2017,386.5
02.10.2017,136.25
02.10.2017,-234.75
02.10.2017,-50.75
02.10.2017,54.5
02.10.2017,-77.5
02.10.2017,-56.5
02.10.2017,-31.25
02.10.2017,235
02.10.2017,2.5
02.10.2017,308
02.10.2017,109.5
02.10.2017,60.75
02.10.2017,-73.5
02.10.2017,252
02.10.2017,332.5
02.10.2017,426.25
02.10.2017,199.75
02.10.2017,208.5
02.10.2017,354.25
02.10.2017,286
02.10.2017,81.25
02.10.2017,185.5
02.10.2017,516
02.10.2017,440.75
02.10.2017,461.75
02.10.2017,531.75
02.10.2017,555
02.10.2017,368.5
02.10.2017,468
02.10.2017,485.25
02.10.2017,383.75
02.10.2017,393.5
02.10.2017,460
02.10.2017,197.75
02.10.2017,219
02.10.2017,121.75
02.10.2017,482.25
02.10.2017,457.75
02.10.2017,383.5
02.10.2017,390
02.10.2017,331.75
02.10.2017,288.75
02.10.2017,268
02.10.2017,275.25
02.10.2017,337.5
03.10.2017,838.75
03.10.2017,817
03.10.2017,825
03.10.2017,892.75
03.10.2017,965.75
03.10.2017,953.75
03.10.2017,998.75
03.10.2017,1162.75
03.10.2017,1147.75
03.10.2017,1089.75
03.10.2017,1145.75
03.10.2017,1145.75
03.10.2017,1141.5
03.10.2017,1071.75
03.10.2017,1086.25
03.10.2017,1115
03.10.2017,1075.75
03.10.2017,1031.5
03.10.2017,1053.5
03.10.2017,1060.5
03.10.2017,997
03.10.2017,1031
03.10.2017,990.5
03.10.2017,930.25
03.10.2017,1017.25
03.10.2017,980.75
03.10.2017,938.75
03.10.2017,844
03.10.2017,821.25
03.10.2017,811.25
03.10.2017,769.75
03.10.2017,666.25
03.10.2017,687.5
03.10.2017,692.5
03.10.2017,616.5
03.10.2017,704.75
03.10.2017,696.75
03.10.2017,695.25
03.10.2017,796
03.10.2017,781
03.10.2017,630.5
03.10.2017,727
03.10.2017,824.25
03.10.2017,873.75
03.10.2017,868.75
03.10.2017,895.25
03.10.2017,945.25
03.10.2017,871.25
03.10.2017,951.5
03.10.2017,871
03.10.2017,984
03.10.2017,1023.25
03.10.2017,858.25
03.10.2017,851.5
03.10.2017,691
03.10.2017,936
03.10.2017,984.25
03.10.2017,1026
03.10.2017,936.25
03.10.2017,835.75
03.10.2017,732.25
03.10.2017,700
03.10.2017,679.5
03.10.2017,733
03.10.2017,580.75
03.10.2017,491.75
03.10.2017,743.25
03.10.2017,609.25
03.10.2017,647.75
03.10.2017,591
03.10.2017,530.25
03.10.2017,594.25
03.10.2017,680.75
03.10.2017,573.5
03.10.2017,504
03.10.2017,584.5
03.10.2017,672.25
03.10.2017,705.5
03.10.2017,769.5
03.10.2017,717
03.10.2017,562.75
03.10.2017,538.25
03.10.2017,593
03.10.2017,450.75
03.10.2017,631.75
03.10.2017,454.75
03.10.2017,163.25
03.10.2017,462.25
03.10.2017,548.5
03.10.2017,466.5
03.10.2017,579
03.10.2017,675
03.10.2017,636
03.10.2017,704.75
03.10.2017,655.5
03.10.2017,736.25
04.10.2017,525.5
04.10.2017,464.75
04.10.2017,399.25
04.10.2017,387.5
04.10.2017,382.75
04.10.2017,407.75
04.10.2017,423.5
04.10.2017,422.75
04.10.2017,499.5
04.10.2017,479.75
04.10.2017,507.75
04.10.2017,560.75
04.10.2017,528.5
04.10.2017,451
04.10.2017,553.5
04.10.2017,558.5
04.10.2017,598.75
04.10.2017,587.5
04.10.2017,575.25
04.10.2017,683.5
04.10.2017,756.75
04.10.2017,792.75
04.10.2017,736
04.10.2017,772
04.10.2017,864
04.10.2017,995.25
04.10.2017,1086.25
04.10.2017,1105.75
04.10.2017,1198.5
04.10.2017,1235.75
04.10.2017,962.75
04.10.2017,938.75
04.10.2017,890.5
04.10.2017,906
04.10.2017,969
04.10.2017,995.25
04.10.2017,945.25
04.10.2017,1109
04.10.2017,1211.5
04.10.2017,1264
04.10.2017,1303
04.10.2017,1382.25
04.10.2017,1316.25
04.10.2017,1399.5
04.10.2017,1196
04.10.2017,1033.75
04.10.2017,1103.75
04.10.2017,1336.75
04.10.2017,1317
04.10.2017,1237.75
04.10.2017,1309
04.10.2017,1192.25
04.10.2017,1287.5
04.10.2017,1250
04.10.2017,1226
04.10.2017,1158
04.10.2017,1203.5
04.10.2017,1372
04.10.2017,1312.25
04.10.2017,1041.75
04.10.2017,974.25
04.10.2017,987.5
04.10.2017,911.5
04.10.2017,962.25
04.10.2017,1045.75
04.10.2017,905
04.10.2017,861.25
04.10.2017,1116.75
04.10.2017,1219
04.10.2017,1185.75
04.10.2017,1188
04.10.2017,1251.75
04.10.2017,1263.75
04.10.2017,1232.25
04.10.2017,1284.75
04.10.2017,1287.5
04.10.2017,1378.5
04.10.2017,1199
04.10.2017,1102.75
04.10.2017,1077.5
04.10.2017,944.25
04.10.2017,1086.25
04.10.2017,1015.75
04.10.2017,1051.5
04.10.2017,952.5
04.10.2017,777.25
04.10.2017,607.25
04.10.2017,952.5
04.10.2017,1021.5
04.10.2017,798.75
04.10.2017,867
04.10.2017,957.75
04.10.2017,1001.25
04.10.2017,978
04.10.2017,1099.25
04.10.2017,1028
05.10.2017,739
05.10.2017,767.75
05.10.2017,734.5
05.10.2017,697
05.10.2017,618.75
05.10.2017,680.25
05.10.2017,588
05.10.2017,589.5
05.10.2017,606.75
05.10.2017,632.25
05.10.2017,723.75
05.10.2017,588.75
05.10.2017,599.25
05.10.2017,596.75
05.10.2017,638
05.10.2017,576.25
05.10.2017,481.5
05.10.2017,541.5
05.10.2017,567.25
05.10.2017,511
05.10.2017,409.5
05.10.2017,563.25
05.10.2017,599
05.10.2017,574
05.10.2017,655.75
05.10.2017,690.25
05.10.2017,700.5
05.10.2017,802
05.10.2017,841.25
05.10.2017,861.5
05.10.2017,1112
05.10.2017,1047.25
05.10.2017,984.75
05.10.2017,1016.75
05.10.2017,1060.75
05.10.2017,1139
05.10.2017,1168.75
05.10.2017,1148.5
05.10.2017,1237
05.10.2017,1288
05.10.2017,1193.5
05.10.2017,1182.5
05.10.2017,1234.25
05.10.2017,1280.5
05.10.2017,1233
05.10.2017,1244.25
05.10.2017,1256
05.10.2017,1315.25
05.10.2017,1082
05.10.2017,1106.25
05.10.2017,1244.5
05.10.2017,1146
05.10.2017,1242.25
05.10.2017,1161.25
05.10.2017,1204.25
05.10.2017,1260.25
05.10.2017,1233.75
05.10.2017,1228.25
05.10.2017,1170.75
05.10.2017,1101.25
05.10.2017,1097.5
05.10.2017,1233.75
05.10.2017,1153
05.10.2017,900.5
05.10.2017,793.5
05.10.2017,732.25
05.10.2017,697.25
05.10.2017,708.5
05.10.2017,747.25
05.10.2017,859
05.10.2017,752.75
05.10.2017,869.25
05.10.2017,967.5
05.10.2017,784.5
05.10.2017,902
05.10.2017,992.75
05.10.2017,1126.5
05.10.2017,977.25
05.10.2017,744.75
05.10.2017,563.25
05.10.2017,322.75
05.10.2017,526
05.10.2017,476.25
05.10.2017,406.5
05.10.2017,375.75
05.10.2017,254.5
05.10.2017,277.75
05.10.2017,349.5
05.10.2017,606.75
05.10.2017,515
05.10.2017,539.75
05.10.2017,574
05.10.2017,703.75
05.10.2017,754.75
05.10.2017,723.25
05.10.2017,763
06.10.2017,151.75
06.10.2017,189
06.10.2017,108.75
06.10.2017,163.75
06.10.2017,191.25
06.10.2017,147.75
06.10.2017,126
06.10.2017,44.75
06.10.2017,108.25
06.10.2017,74.75
06.10.2017,105.25
06.10.2017,169.5
06.10.2017,217.5
06.10.2017,224.25
06.10.2017,151.25
06.10.2017,193.5
06.10.2017,212
06.10.2017,159.25
06.10.2017,218.25
06.10.2017,251.25
06.10.2017,332.5
06.10.2017,357.25
06.10.2017,181.75
06.10.2017,176.5
06.10.2017,296
06.10.2017,410.75
06.10.2017,394.75
06.10.2017,423.25
06.10.2017,691.5
06.10.2017,570.75
06.10.2017,476.25
06.10.2017,362
06.10.2017,223.25
06.10.2017,147.25
06.10.2017,138
06.10.2017,206
06.10.2017,251
06.10.2017,234.5
06.10.2017,221.25
06.10.2017,235.75
06.10.2017,312.25
06.10.2017,300.75
06.10.2017,284.25
06.10.2017,334
06.10.2017,421.75
06.10.2017,533.5
06.10.2017,541
06.10.2017,686.75
06.10.2017,706
06.10.2017,726.75
06.10.2017,603
06.10.2017,503.25
06.10.2017,454.75
06.10.2017,434.25
06.10.2017,373.75
06.10.2017,432
06.10.2017,341.75
06.10.2017,365.5
06.10.2017,338.25
06.10.2017,282.5
06.10.2017,415.5
06.10.2017,521.25
06.10.2017,304.75
06.10.2017,328.75
06.10.2017,302.25
06.10.2017,114.5
06.10.2017,-20.75
06.10.2017,38.25
06.10.2017,132.75
06.10.2017,256.25
06.10.2017,167.25
06.10.2017,4.25
06.10.2017,-48.75
06.10.2017,-139
06.10.2017,-237.75
06.10.2017,-158.25
06.10.2017,-50.25
06.10.2017,-139.25
06.10.2017,-229.5
06.10.2017,-223
06.10.2017,-395.5
06.10.2017,-414.25
06.10.2017,-447.25
06.10.2017,-474.25
06.10.2017,-337
06.10.2017,-327.75
06.10.2017,-318.25
06.10.2017,-361
06.10.2017,-320.25
06.10.2017,-245
06.10.2017,-324
06.10.2017,-276.75
06.10.2017,-354
06.10.2017,-430.5
06.10.2017,-442.5
06.10.2017,-405.5
07.10.2017,-170
07.10.2017,-324
07.10.2017,-283
07.10.2017,-191.25
07.10.2017,-73.5
07.10.2017,-87.75
07.10.2017,-71.5
07.10.2017,-151.5
07.10.2017,-246
07.10.2017,-268
07.10.2017,-208.75
07.10.2017,-211.5
07.10.2017,-250.5
07.10.2017,-273
07.10.2017,-200.25
07.10.2017,-144.5
07.10.2017,-59.25
07.10.2017,-171.75
07.10.2017,-86
07.10.2017,13.75
07.10.2017,43
07.10.2017,50.25
07.10.2017,129.75
07.10.2017,117.75
07.10.2017,139.25
07.10.2017,315.75
07.10.2017,394.25
07.10.2017,306.5
07.10.2017,325
07.10.2017,213.75
07.10.2017,74.75
07.10.2017,-9.5
07.10.2017,103.75
07.10.2017,118
07.10.2017,-19
07.10.2017,-135.5
07.10.2017,-43
07.10.2017,67.25
07.10.2017,113
07.10.2017,119.75
07.10.2017,51.5
07.10.2017,50.5
07.10.2017,-102.25
07.10.2017,64.25
07.10.2017,-67.5
07.10.2017,84
07.10.2017,-23.25
07.10.2017,217
07.10.2017,228.5
07.10.2017,311
07.10.2017,353.25
07.10.2017,404.5
07.10.2017,638.25
07.10.2017,493.5
07.10.2017,557.5
07.10.2017,717
07.10.2017,614.25
07.10.2017,779.25
07.10.2017,789.75
07.10.2017,527
07.10.2017,566
07.10.2017,688.75
07.10.2017,728.25
07.10.2017,634
07.10.2017,667.5
07.10.2017,550.25
07.10.2017,630.5
07.10.2017,805
07.10.2017,881.25
07.10.2017,824.25
07.10.2017,827.25
07.10.2017,842.25
07.10.2017,862.5
07.10.2017,722.75
07.10.2017,924.5
07.10.2017,950.75
07.10.2017,968
07.10.2017,789.25
07.10.2017,821.75
07.10.2017,590
07.10.2017,297.5
07.10.2017,206.75
07.10.2017,365.25
07.10.2017,300.75
07.10.2017,207
07.10.2017,168.75
07.10.2017,74.75
07.10.2017,-24.25
07.10.2017,32.75
07.10.2017,-27
07.10.2017,42
07.10.2017,122.75
07.10.2017,153
07.10.2017,57.25
07.10.2017,53
07.10.2017,52.75
